,api_id,source_api_id,api_name,source_name
659,3948,DB12775,abituzumab,DrugBank
660,3951,DB12597,abl-001,DrugBank
661,3964,638760,abnobaviscum,AACT
662,3975,644010,abp 215,AACT
663,3976,643380,abp 501,AACT
664,3977,512887,abp 710,AACT
665,3978,537882,abp 798,AACT
666,3979,652522,abp 980,AACT
667,3980,530682,abp-700,AACT
668,3981,71306399,abp688,PubChem
669,4000,DB00191,phentermine,repoDB
670,4004,48,sintrom,Drug Central
671,4009,793032,cholera toxin,AACT
672,4011,793033,dukoral,AACT
673,4016,757806,abt-072,AACT
674,4017,DB05458,pozanicline,DrugBank
675,4018,CHEMBL398338,abt-102,ChEMBL
676,4019,658799,abt-122,AACT
677,4021,794055,abt-143,AACT
678,4024,646658,abt-165,AACT
679,4029,CHEMBL3545029,abt-288,ChEMBL
680,4032,770283,abt-308,AACT
681,4046,651653,abt-354,AACT
682,4048,DB12501,abt-384,DrugBank
683,4050,761746,abt-436,AACT
684,4059,66828839,abt-493,PubChem
685,4063,DB05434,abt-510,DrugBank
686,4067,557314,abt-555,AACT
687,4068,797478,abt-614,AACT
688,4069,46851313,abt-639,PubChem
689,4070,741475,abt-652,AACT
690,4075,707579,abt-700,AACT
691,4076,777437,abt-712,AACT
692,4078,CHEMBL3545104,modimelanotide,ChEMBL
693,4079,DB12254,abt-751,DrugBank
694,4081,724519,abt-767,AACT
695,4082,716130,abt-806,AACT
696,4093,DB12527,sofinicline,DrugBank
697,4094,848235,abt-925,AACT
698,4096,588441,abt-981,AACT
699,4097,629121,abt-slv176,AACT
700,4098,565457,abt-slv187,AACT
701,4099,723613,abt-slv361,AACT
702,4103,613168,abtl0812,AACT
703,4117,486187,abx-1431,AACT
704,4120,894717,abx-il8,AACT
705,4121,606684,abx203,AACT
706,4122,912786,abx464,AACT
707,4125,517645,aby-029,AACT
708,4126,545746,aby-035,AACT
709,4135,795640,ac vax,AACT
710,4137,544096,ac-082,AACT
711,4139,517236,ac-084,AACT
712,4140,526442,ac-1202,AACT
713,4143,672943,ac-1204,AACT
714,4156,601391,ac-201,AACT
715,4161,9862502;53969384,radequinil,PubChem
716,4164,579629,ac0010ma,AACT
717,4165,524590,ac0058ta,AACT
718,4166,671708,ac105,AACT
719,4169,885893,ac2592,AACT
720,4181,619476,acacia catechu,AACT
721,4183,37,arasine,Drug Central
722,4193,DB00659,acamprosate,repoDB
723,4211,DB12132,vanutide cridificar,DrugBank
724,4241,614825,accs100,AACT
725,4249,547802,citrate dextrose,AACT
726,4268,801843,ace-031,AACT
727,4275,605509,ace-083,AACT
728,4281,DB05071,ace393,DrugBank
729,4282,760350,ace527,AACT
730,4285,43,hifenac,Drug Central
731,4294,592837,acelarin,AACT
732,4296,DB11797,aceneuramic acid,DrugBank
733,4303,DB00819,acetazolamide,repoDB
734,4367,735789,acetate ringer's solution,AACT
735,4380,919043,acetium,AACT
736,4390,DB11709,argireline,DrugBank
737,4395,DB08842,acetylcarnitine,repoDB
738,4439,74,aspirin lysine,Drug Central
739,4450,849642,ach-0137171,AACT
740,4451,DB12069,sovaprevir,DrugBank
741,4453,497362,ach-0144471,AACT
742,4456,511389,ach04,AACT
743,4460,DB12615,plazomicin,DrugBank
744,4462,690970,achn-975,AACT
745,4464,539020,aci-24,AACT
746,4481,76,olbetam,Drug Central
747,4493,DB08897,aclidinium,repoDB
748,4519,579554,acm-1,AACT
749,4525,689000,acp-001,AACT
750,4529,DB05766,acp-104,DrugBank
751,4535,619154,acp-319,AACT
752,4536,696656,acp-501,AACT
753,4542,DB11880,daca,DrugBank
754,4543,757716,acrx-100,AACT
755,4546,692289,acsdkp-nh2 cr-edta,AACT
756,4547,692288,acsdkp-nh2 inuline,AACT
757,4559,DB12562,setipiprant,DrugBank
758,4562,491186,act-132577,AACT
759,4563,645550,act-246475,AACT
760,4564,733971,act-280778,AACT
761,4566,645549,act-281959,AACT
762,4579,626871,act-389949,AACT
763,4584,DB13054,act-451840,DrugBank
764,4597,588823,act-453859,AACT
765,4600,645560,act-462206,AACT
766,4614,623145,act01,AACT
767,4617,DB01285,corticotropin,repoDB
768,4655,871694,activated prothrombin complex,AACT
769,4657,775161,recombinant human factor viia,AACT
770,4660,568024,activated t-cell,AACT
771,4661,736427,activated autologous t-cell,AACT
772,4670,CHEMBL2108906,belladonna extract,ChEMBL
773,4684,5761,lysergic acid diethylamide,WITHDRAWN
774,4688,629042,ebi-005,AACT
775,4691,628143,mr2xxx,AACT
776,4693,535510,recombinant hepatitis b vaccine,AACT
777,4694,511343,gri-0621,AACT
778,4702,578632,systane,AACT
779,4718,21874557,vipadenant,PubChem
780,4725,912830,delta-9-thc,AACT
781,4728,574689,leptospermum honey,AACT
782,4739,644731,thrombexx,AACT
783,4773,533809,actr087,AACT
784,4804,DB11937,kynurenic acid,DrugBank
785,4822,565170,acy-241,AACT
786,4841,580733,acyl ghrelin,AACT
787,4856,853004,ad 337,AACT
788,4857,777914,ad 452,AACT
789,4859,818611,ad 923,AACT
790,4865,649300,ad-hgf,AACT
791,4866,520379,ad-magea3,AACT
792,4867,585265,ad-msc transdifferentiated hscs,AACT
793,4868,525270,ad-p53,AACT
794,4870,677809,ad-rts-hil-12,AACT
795,4872,808364,ad-sig-hmuc-1/ecdcd40l vaccine,AACT
796,4874,884881,ad.hifn-beta,AACT
797,4875,649806,ad17137,AACT
798,4876,704280,ad35-grin/env,AACT
799,4877,643091,ad5-hgcc-padre vaccine,AACT
800,4878,742740,ad-reic/dkk-3,AACT
801,4879,825444,ad5-ycd/muttksr39rep-adp,AACT
802,4880,564466,ad5-ycd/muttksr39rep-hil12,AACT
803,4881,797711,ad5.hac6,AACT
804,4882,773291,ad5.sstr/tk.rgd,AACT
805,4887,613440,adacel,AACT
806,4889,,pegademase-bovine,nme
807,4933,DB00210,adapalene,repoDB
808,4978,775096,adaptavir,AACT
809,4989,CHEMBL3545343,adc-3680,ChEMBL
810,5000,581748,adct-301,AACT
811,5001,926140,adct-402,AACT
812,5002,2655,xyvion,Drug Central
813,5004,632865,ren shen yang rong tang,AACT
814,5010,195,adderall,Drug Central
815,5053,DB05006,adecatumumab,DrugBank
816,5064,DB00718,adefovir dipivoxil,repoDB
817,5078,CHEMBL2105967,adelmidrol,ChEMBL
818,5079,2414,s-adenosylmethionine,Drug Central
819,5085,DB08931,riociguat,repoDB
820,5086,901253,adeno-associated virus-cftr vector,AACT
821,5090,91,triphosphoric acid adenosine ester,Drug Central
822,5095,DB00131,adenosine monophosphate,repoDB
823,5098,861343,adenoviral vector encoding rat her-2/neu,AACT
824,5100,862164,adenovirus-mediated human interleukin-12,AACT
825,5102,729114,adenovirus-p53 transduced dendritic cell vaccine,AACT
826,5103,825406,adenovirus/psa vaccine,AACT
827,5106,884650,adgvpedf.11d,AACT
828,5112,859751,adh300004,AACT
829,5113,853602,adhaqp1,AACT
830,5123,830828,adhexil,AACT
831,5131,DB06579,adipiplon,DrugBank
832,5135,515599,adipose-derived stem cell,AACT
833,5136,DB09128,brexpiprazole,repoDB
834,5154,1249,mustophorane,Drug Central
835,5186,794951,monophosphoryl lipid a,AACT
836,5188,668396,gsk2231392a,AACT
837,5194,785413,adjuvanted pbs,AACT
838,5197,DB05050,adl5859,DrugBank
839,5201,732587,adl5945,AACT
840,5203,522423,acellular dermal matrix,AACT
841,5204,601634,adma3,AACT
842,5214,748846,131 iodine,AACT
843,5234,648834,bronchipret,AACT
844,5273,DB12813,radium-223,DrugBank
845,5280,758959,rrp450,AACT
846,5292,578062,t4p1001,AACT
847,5303,758198,cmv-specific t-cells,AACT
848,5310,DB00380,dexrazoxane,repoDB
849,5312,505592,adrecizumab,AACT
850,5351,547717,adu-s100,AACT
851,5362,786397,adv-tk/gcv,AACT
852,5363,503909,adv/hsv-tk,AACT
853,5390,501852,guifu erxian,AACT
854,5392,501848,ganbi,AACT
855,5393,501853,ganji,AACT
856,5394,501844,taohong huazhuo,AACT
857,5395,501850,zimu dan,AACT
858,5404,670898,advegf-all6a+,AACT
859,5424,537588,advince,AACT
860,5425,687925,advtmm2/dc vaccine,AACT
861,5426,499084,advvegf-d,AACT
862,5428,502780,adx-102,AACT
863,5432,798728,adx415,AACT
864,5433,DB12733,dipraglurant,DrugBank
865,5434,690860,adxs11-001,AACT
866,5437,596393,adxs31-142,AACT
867,5439,588179,adxs31-164,AACT
868,5440,833545,ae37 + gm-csf vaccine,AACT
869,5444,573945,aeb1102,AACT
870,5447,783562,aeg33773,AACT
871,5448,853540,aeg35156,AACT
872,5450,DB08827,lomitapide,repoDB
873,5458,626664,aem-28,AACT
874,5459,797869,aer 001,AACT
875,5462,719573,aeras-402,AACT
876,5478,812464,pitrakinra,AACT
877,5500,836750,"human, plasma-derived alpha-1 antitrypsin",AACT
878,5501,878671,"aerosolized, recombinant alpha 1-antitrypsin",AACT
879,5504,500698,aerubumab,AACT
880,5507,574154,aerucin,AACT
881,5508,DB12298,5-(hydroxymethyl)-2-furaldehyde,DrugBank
882,5510,DB12755,zoptarelin doxorubicin,DrugBank
883,5513,550813,af-130,AACT
884,5514,806834,af056,AACT
885,5515,918208,afalaza,AACT
886,5516,DB04931,afamelanotide,repoDB
887,5529,DB08916,afatinib,repoDB
888,5537,DB04468,afimoxifene,DrugBank
889,5566,793839,aflunov,AACT
890,5569,875910,aflurax,AACT
891,5572,625980,afm11,AACT
892,5573,739579,afm13,AACT
893,5574,701240,afn-12520000,AACT
894,5575,CHEMBL1201692,follitropin alfa,ChEMBL
895,5576,DB01274,arformoterol,repoDB
896,5577,856554,afp464,AACT
897,5579,DB13004,mavoglurant,DrugBank
898,5583,53246563,aftobetin,PubChem
899,5584,DB11648,afuresertib,DrugBank
900,5591,DB00346,alfuzosin,repoDB
901,5592,709687,afx-2,AACT
902,5595,748743,ag npp709,AACT
903,5597,841849,ag-013726,AACT
904,5601,,rucaparib,nme
905,5602,DB13035,ag-24322,DrugBank
906,5607,575516,ag-348,AACT
907,5608,553868,ag-519,AACT
908,5609,870601,ag-707,AACT
909,5610,DB06626,axitinib,repoDB
910,5612,852607,ag1321001,AACT
911,5613,556227,ag1502,AACT
912,5619,574934,ag881,AACT
913,5620,739958,agalsidase,AACT
914,5624,CHEMBL2108296,aganirsen,ChEMBL
915,5626,24763,agave,PubChem
916,5628,699187,aged garlic extract,AACT
917,5634,769829,ethyl-alpha-guanido-methyl ethanoate,AACT
918,5635,545176,agen1884,AACT
919,5638,845252,agg-523,AACT
920,5640,709721,aggrenox,AACT
921,5653,DB05399,succinobucol,DrugBank
922,5655,534982,aglatimagene besadenovec,AACT
923,5657,859003,agn 201904,AACT
924,5658,843804,agn 203818,AACT
925,5659,850508,agn 211745,AACT
926,5660,717200,agn-150998,AACT
927,5662,DB00799,tazarotene,repoDB
928,5663,613679,agn-190584,AACT
929,5669,686613,agn-195263,AACT
930,5671,693473,agn-199201,AACT
931,5682,740367,agn-207281,AACT
932,5683,DB12977,simenepag isopropyl,DrugBank
933,5689,753988,agn-210961,AACT
934,5704,619360,agn-223575,AACT
935,5705,671216,agn-229666,AACT
936,5706,583343,agn-232411,AACT
937,5709,832389,agn201781,AACT
938,5710,764565,agn208397,AACT
939,5712,DB06594,agomelatine,repoDB
940,5721,593895,egg-derived trivalent inactivated subunit influenza vaccine,AACT
941,5723,706062,ags-003,AACT
942,5725,DB05742,ags-004,DrugBank
943,5726,814321,ags-006,AACT
944,5727,773917,ags-009,AACT
945,5728,552712,ags-16c3f,AACT
946,5729,793502,ags-16m18,AACT
947,5730,753538,ags-16m8f,AACT
948,5731,781819,ags-1c4d4,AACT
949,5733,793493,ags-8m4,AACT
950,5734,644431,ags15e,AACT
951,5735,522499,ags62p1,AACT
952,5736,616732,ags67e,AACT
953,5737,699005,agsav301,AACT
954,5738,715253,agsct101,AACT
955,5739,716775,agspt201,AACT
956,5744,497363,agt-181,AACT
957,5746,604803,agt-182,AACT
958,5747,528077,aguix,AACT
959,5755,DB11789,hyodeoxycholic acid,DrugBank
960,5757,848553,aht956,AACT
961,5762,3999,perfluorobutane,Drug Central
962,5763,45138674,mk-8228,PubChem
963,5764,DB11844,pritelivir,DrugBank
964,5766,820440,arnebia indigo jade pearl,AACT
965,5767,703586,aim-102,AACT
966,5777,DB09029,secukinumab,repoDB
967,5782,557455,alidornase alfa,AACT
968,5792,776564,air645,AACT
969,5798,509603,ajg555,AACT
970,5799,100,rauverid,Drug Central
971,5800,670843,ak 3012,AACT
972,5802,563378,ak001,AACT
973,5804,529625,ak002,AACT
974,5805,599997,ak0529,AACT
975,5806,781800,ak106-001616,AACT
976,5807,700855,ak156,AACT
977,5808,697064,ak159,AACT
978,5809,516091,akb-4924,AACT
979,5818,695798,akf-1,AACT
980,5820,DB12746,akn-028,DrugBank
981,5821,639238,akr 202,AACT
982,5822,DB11995,avatrombopag,DrugBank
983,5823,738549,akr-963,AACT
984,5828,573765,akti-treated til,AACT
985,5831,DB11885,anlotinib,DrugBank
986,5832,908505,al 721,AACT
987,5836,890178,al-12182,AACT
988,5840,737324,al-15469a,AACT
989,5843,925832,al-335,AACT
990,5845,500051,al-3778,AACT
991,5846,820607,al-37807,AACT
992,5851,217,retaane,Drug Central
993,5856,768195,al-38583,AACT
994,5870,727173,al-54478,AACT
995,5871,727881,al-59412,AACT
996,5874,651559,al-60371,AACT
997,5878,570899,al-704,AACT
998,5879,629460,al-78843,AACT
999,5880,690332,al-78898a,AACT
1000,5884,783776,al-8309b,AACT
1001,5887,533464,al2846,AACT
1002,5891,660632,chaperonin10,AACT
1003,5894,DB12497,alagebrium,DrugBank
1004,5899,805984,methylthiovinblastine dihydrochloride,AACT
1005,5905,DB12073,albaconazole,DrugBank
1006,5947,DB05396,albumin-interferon alpha,DrugBank
1007,5948,562468,albis,AACT
1008,5962,848380,albumin interferon alfa-2b,AACT
1009,5968,CHEMBL428647,abraxane,ChEMBL
1010,6038,590433,albuvirtide,AACT
1011,6046,DB00240,alclometasone,repoDB
1012,6076,668965,eptinezumab,AACT
1013,6086,734491,aldazide,AACT
1014,6092,111,electrocortin,Drug Central
1015,6096,CHEMBL2107818,aldoxorubicin,ChEMBL
1016,6097,888673,aldrenodate,AACT
1017,6101,530868,alecsat,AACT
1018,6109,DB08915,aleglitazar,DrugBank
1019,6143,112,aminohydroxybutane bisphosphonate,Drug Central
1020,6157,615342,alequel,AACT
1021,6163,DB01436,alfacalcidol,repoDB
1022,6168,871645,alfarix,AACT
1023,6172,872214,alferon,AACT
1024,6174,DB04919,alfimeprase,DrugBank
1025,6175,507958,alflutinib,AACT
1026,6189,660905,algenpantucel-l,AACT
1027,6191,4321,alginic acid,Drug Central
1028,6208,CHEMBL2108326,alicaforsen,ChEMBL
1029,6218,5172,glybera,Drug Central
1030,6276,DB12139,alisporivir,DrugBank
1031,6278,755652,aliviador,AACT
1032,6281,654011,alk phleum pratense,AACT
1033,6288,609281,alk-001,AACT
1034,6292,868496,alkaline citrate,AACT
1035,6303,553361,alk3831,AACT
1036,6304,530887,alks 4230,AACT
1037,6306,553369,alks 8700,AACT
1038,6340,575365,parietaria judaica pollen extract,AACT
1039,6342,518721,allisartan isoproxil,AACT
1040,6345,571844,alln-177,AACT
1041,6352,513656,allogen-li,AACT
1042,6353,572823,allogeneic microbiota,AACT
1043,6355,792655,allogeneic blood stem cell,AACT
1044,6357,891032,allogeneic bone marrow,AACT
1045,6360,627119,allogeneic bone marrow-derived human mesenchymal stem cells,AACT
1046,6362,713060,allogeneic epstein-barr virus specific cytotoxic t-lymphocytes,AACT
1047,6363,789514,allogeneic gm-csf-secreting breast cancer vaccine,AACT
1048,6374,676071,hla-identical stem cells,AACT
1049,6378,813138,allogeneic islets of langerhans,AACT
1050,6379,798028,allo lmi vaccine,AACT
1051,6380,805580,allogeneic large multivalent immunogen vaccine,AACT
1052,6381,517767,allogeneic lmp1/lmp2-specific cytotoxic t-lymphocytes,AACT
1053,6383,723217,allogeneic myeloma vaccine,AACT
1054,6384,819931,allogeneic natural killer cells,AACT
1055,6386,845234,allogeneic pancreatic islet cells,AACT
1056,6398,906893,allogeneic tumor cell vaccine,AACT
1057,6399,844159,melcancervac,AACT
1058,6400,840932,allogenic human purified pancreatic islets,AACT
1059,6408,DB11859,allopregnanolone,DrugBank
1060,6424,919201,alloreactive nk cells,AACT
1061,6425,584992,allostim,AACT
1062,6427,584991,allovax,AACT
1063,6434,DB00918,almotriptan,repoDB
1064,6437,579025,aln-as1,AACT
1065,6438,635207,aln-at3sc,AACT
1066,6439,592724,aln-cc5,AACT
1067,6440,543494,aln-go1,AACT
1068,6441,527357,aln-hbv,AACT
1069,6442,712186,aln-pcs02,AACT
1070,6444,759689,aln-rsv01,AACT
1071,6445,749020,aln-ttr01,AACT
1072,6450,531036,aln-ttrsc02,AACT
1073,6451,784791,aln-vsp02,AACT
1074,6483,DB00969,alosetron,repoDB
1075,6484,CHEMBL105318,alovudine,ChEMBL
1076,6500,886716,alpha fetoprotein adenoviral vector vaccine,AACT
1077,6506,924186,alpha methyl para tyrosine,AACT
1078,6508,4280,syntopherol,Drug Central
1079,6509,CHEMBL47,vitamin e,ChEMBL
1080,6515,680255,alpha-1 hc,AACT
1081,6517,521664,alpha-1 mp,AACT
1082,6523,444913,alpha cyclodextrin,PubChem
1083,6524,813695,alpha-gal glycosphingolipid,AACT
1084,6529,814936,alpha-interferon,AACT
1085,6533,901258,alpha-melanocyte stimulating hormone,AACT
1086,6584,520725,alprostadil liposomes,AACT
1087,6586,668625,alrn-5281,AACT
1088,6589,924011,alrn-6924,AACT
1089,6591,696742,als-002158,AACT
1090,6592,692087,als-002200,AACT
1091,6593,609080,als-008112,AACT
1092,6599,656264,als-l1023,AACT
1093,6604,837190,alt-801,AACT
1094,6608,726252,alt-836,AACT
1095,6610,699610,alt005,AACT
1096,6611,519028,alt803,AACT
1097,6641,1710,mesalamine,Drug Central
1098,6643,736,idaltim,Drug Central
1099,6644,DB00488,altretamine,repoDB
1100,6645,3292,altropane,Drug Central
1101,6646,862547,altu-238,AACT
1102,6648,588087,alum-gad,AACT
1103,6651,DB01370,aluminum,DrugBank
1104,6655,4439,monoaluminum phosphate,Drug Central
1105,6656,757299,alutard,AACT
1106,6657,757298,alutard phleum pratense,AACT
1107,6665,822162,alvac gp100 vaccine,AACT
1108,6666,899052,vcp1452,AACT
1109,6668,813363,alvac ny eso-1 vaccine,AACT
1110,6669,821701,alvac melanoma multi-antigen therapeutic vaccine,AACT
1111,6670,641910,alvac(2)-ny-eso-1 (m)/tricom vaccine,AACT
1112,6672,904550,alvac-cea vaccine,AACT
1113,6673,895736,alvac-cea-b7.1 vaccine,AACT
1114,6674,903368,alvac-hb7.1,AACT
1115,6675,908312,alvac-hiv mn120tmg,AACT
1116,6676,821867,alvac mart-1 vaccine,AACT
1117,6682,DB12442,alvespimycin,DrugBank
1118,6686,DB06274,alvimopan,repoDB
1119,6689,DB12786,alvircept sudotox,DrugBank
1120,6691,DB03496,flavopiridol,DrugBank
1121,6692,792237,alwextin,AACT
1122,6693,731454,alx-0061,AACT
1123,6695,558426,alx-009,AACT
1124,6696,651385,alx-0171,AACT
1125,6701,720010,alx-0651,AACT
1126,6706,502625,alx148,AACT
1127,6708,653450,alxn1101,AACT
1128,6709,725084,alxn1102,AACT
1129,6710,725085,alxn1103,AACT
1130,6725,72941992,am-111,PubChem
1131,6728,925927,am0010,AACT
1132,6729,589007,am1030,AACT
1133,6730,CHEMBL3545073,ama-0076,ChEMBL
1134,6744,144,amantadine sulfate,Drug Central
1135,6748,768907,amap102,AACT
1136,6749,705779,amargol,AACT
1137,6759,851590,tolamba,AACT
1138,6775,DB06742,ambroxol,repoDB
1139,6791,503047,amc303,AACT
1140,6794,DB05501,amd-070,DrugBank
1141,6796,DB06809,plerixafor,repoDB
1142,6800,CHEMBL458876,amdoxovir,ChEMBL
1143,6805,514818,american ginseng extract,AACT
1144,6808,723132,oak extract,AACT
1145,6816,156419,cinacalcet,WITHDRAWN
1146,6819,DB11972,rilotumumab,DrugBank
1147,6822,883178,amg 114,AACT
1148,6824,25235269,arry-403,PubChem
1149,6827,CHEMBL2109595,amg-157,ChEMBL
1150,6832,704164,amg 172,AACT
1151,6833,547716,amg 176,AACT
1152,6836,600831,amg 211,AACT
1153,6838,563677,amg 224,AACT
1154,6839,581012,amg 228,AACT
1155,6842,648927,amg 282,AACT
1156,6845,844995,amg 317,AACT
1157,6848,569434,amg 330,AACT
1158,6849,622407,amg 333,AACT
1159,6853,645822,amg 334,AACT
1160,6855,572407,amg 357,AACT
1161,6877,884368,amg 531,AACT
1162,6880,CHEMBL2109249,amg-557,ChEMBL
1163,6884,555627,amg 570,AACT
1164,6886,571670,amg 581,AACT
1165,6887,707162,amg 595,AACT
1166,6888,580280,amg 623,AACT
1167,6893,CHEMBL2109467,amg-714,ChEMBL
1168,6895,771887,amg 745,AACT
1169,6898,694919,amg 747,AACT
1170,6903,DB11866,romosozumab,DrugBank
1171,6906,CHEMBL2109450,amg-811,ChEMBL
1172,6908,,siliq,nme
1173,6916,658289,amg 876,AACT
1174,6918,856014,amg 954,AACT
1175,6929,DB05395,amibegron,DrugBank
1176,6932,816094,amide,AACT
1177,6935,DB01143,amifostine,repoDB
1178,6949,658055,activated marrow infiltrating lymphocytes,AACT
1179,6959,4311,stearyl trihydroxyethyl propylenediamine dihydrofluoride,Drug Central
1180,6962,638928,amino acid chelated iron,AACT
1181,6973,745113,aminobiphosphonate,AACT
1182,6977,766115,aminoflavone prodrug,AACT
1183,6978,DB00357,aminoglutethimide,repoDB
1184,6979,561212,aminoglycoside,AACT
1185,6981,DB05383,pimagedine,DrugBank
1186,6985,775974,aminoleban,AACT
1187,6986,DB00855,aminolevulinic acid,repoDB
1188,7000,844210,aminophylline hydrate,AACT
1189,7003,169371,aminopterin,WITHDRAWN
1190,7005,556003,aminosteril,AACT
1191,7013,176,amiodarone hydrochloride,Drug Central
1192,7027,2631,thiocarbazyl,Drug Central
1193,7028,DB01046,lubiprostone,repoDB
1194,7037,DB00321,amitriptyline,repoDB
1195,7041,DB01025,amlexanox,repoDB
1196,7096,732323,amlodipine camsylate,AACT
1197,7130,4625,ammonia,Drug Central
1198,7131,DB06767,ammonium chloride,repoDB
1199,7139,812727,amnion-derived cellular cytokine solution,AACT
1200,7142,620334,amniotic membrane,AACT
1201,7147,DB00107,oxytocin,repoDB
1202,7178,DB04904,zyc101a,DrugBank
1203,7179,CHEMBL3833376,calamine,ChEMBL
1204,7182,889528,amonafide dihydrochloride,AACT
1205,7185,188,loceryl,Drug Central
1206,7190,DB06724,calcium carbonate,repoDB
1207,7191,618008,amosartan,AACT
1208,7228,881552,amoxicillin potassium clavulanate,AACT
1209,7233,192,amoxicillin trihydrate,Drug Central
1210,7267,655512,amp-110,AACT
1211,7268,557448,amp-1915,AACT
1212,7269,722758,amp-224,AACT
1213,7276,652672,amphinex,AACT
1214,7310,636623,ampion,AACT
1215,7315,DB00701,amprenavir,repoDB
1216,7320,705042,ampere,AACT
1217,7323,202,amrubicin hydrochloride,Drug Central
1218,7327,203,lamasine,Drug Central
1219,7330,858254,amt2003,AACT
1220,7335,DB01612,amyl nitrite,repoDB
1221,7336,859209,amylase resistant starch,AACT
1222,7339,820355,cimicifuga foetida l.,AACT
1223,7342,896660,an-1792,AACT
1224,7352,798406,an2718,AACT
1225,7370,729275,an2898,AACT
1226,7371,766185,an3365,AACT
1227,7372,DB12051,setrobuvir,DrugBank
1228,7376,740891,ana773,AACT
1229,7382,483256,anaferon,AACT
1230,7383,780315,anafranil clomipramine hydrochloride,AACT
1231,7385,DB00261,anagrelide,repoDB
1232,7413,815304,analatro,AACT
1233,7419,DB09085,tetracaine,repoDB
1234,7429,549430,lingdancao,AACT
1235,7436,,centruroides (scorpion) immune f(ab')2 (equine) injection,nme
1236,7465,46932299,anavex2-73,PubChem
1237,7468,,crotalidae immune f(ab')2 (equine),nme
1238,7469,515295,anb020,AACT
1239,7475,688118,viprinex,AACT
1240,7477,DB12296,gs-5745,DrugBank
1241,7478,571142,andes-1537,AACT
1242,7508,,oxandrolone,nme
1243,7517,649516,enclomiphene citrate,AACT
1244,7545,840017,stem cells treated with the anti-b7 antibodies,AACT
1245,7571,574368,anetumab ravtansine,AACT
1246,7575,696587,aneustat,AACT
1247,7576,774023,pegylated g-csf,AACT
